"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"112","Da$H","United States","Hip Hop","Big Indie Labels","59991","77516","311","41071","5547194","116360392","-1397","63156","1760511","45010","0","116000","282884","32140177","3466","601579","70279","N/A","N/A","N/A","N/A","-724","71449","1020","0","8836","4","1031","62","47703","96939","1541","97142","271","6","10","86685","6","0","0","2.4000816121223525","3.654178804748523"
"113","Colle Der Fomento","Italy","Hip Hop","N/A","60422","67975","1241","130881","1385510","47515485","10595","93685","193504","64599","100","33800","157940","17633943","1081","154958","65405","N/A","N/A","N/A","N/A","1555","55479","9","-201","76098","87","6450","48","3705","7356","620","73527","377","3","20","83705","46","0","0","2.7818735357072835","16.561731583908447"
"114","Ant","Malta","Hip Hop","Warner Music Group, Big Indie Labels","60945","15326","1047","13540","6186470","376757986","16126","774973","2397704","N/A","N/A","N/A","N/A","N/A","N/A","N/A","210381","N/A","N/A","N/A","N/A","1698","14508","4361","N/A","N/A","52","699","0","2","122","835","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"115","ohsxnta","United States","Hip Hop","N/A","61453","65852","6466","54896","4128017","26429147","-12701","110780","139131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","784966","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","50","305","2096","27926","980994","2822","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"116","Malcolm Anthony","United States","Hip Hop","Big Indie Labels","61614","152356","14","3393","113618","18311893","1475","15762","438846","120327","1","262","7905","6079086","44","84062","14357","-7","16783","56","31578","-129","19655","220","160582","334104","0","220","-9","8468","1291","24","378967","3","2","2","73990","40","4","66","3.483018826563798","61.08861268425669"
"117","Living Legends","United States","Hip Hop","Big Indie Labels","61891","54118","1289","104592","1005443","65449652","2884","109071","1022645","63173","500","27900","63554","14063886","699","237996","69405","N/A","N/A","N/A","N/A","2009","30106","3331","405","105344","77","4537","N/A","N/A","N/A","589","63292","487","8","18","92713","143","0","0","1.8877463004793944","37.75492600958782"
"118","The Grouch","United States","Hip Hop","Big Indie Labels","61893","73951","943","66630","1101670","63619753","28442","106740","1083689","51408","300","35400","240017","33122113","2804","291402","53981","N/A","N/A","N/A","N/A","1683","72232","6408","884","81932","0","2930","49","9822","11723","412","64992","445","12","26","65374","365","0","0","5.693345898615473","110.30596213619756"
"119","Enkay47","United States","Hip Hop","Big Indie Labels, Warner Music Group, Universal Music Group","62004","76776","1180","62939","1103112","65081679","4351","92156","511706","48412","400","96200","213788","20112902","2132","442795","88544","4","2414","23","379","-95","16216","137","818","98876","36","2067","105","9017","68490","149","253235","22","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"120","echstacy","United States","Hip Hop","Other Indie / Unsigned","62557","50246","6224","42520","3703384","21278855","-24645","253502","105692","N/A","N/A","N/A","N/A","N/A","N/A","N/A","152142","N/A","N/A","N/A","N/A","1028","25588","444","N/A","N/A","43","235","616","7839","299711","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"121","Percaso","United Kingdom","Hip Hop","Universal Music Group, Sony Music Entertainment, Big Indie Labels, BMG","62998","64588","3063","30279","2959654","21842624","-5590","181106","127340","67262","600","18700","207524","1958163","5656","107824","113484","N/A","N/A","N/A","N/A","7380","52060","17733","N/A","N/A","32","160","144","926","139526","250","219751","32","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"122","CJ Fly","United States","Hip Hop","Big Indie Labels, Sony Music Entertainment","63164","40971","1070","100486","3000715","191525136","10173","101742","2838427","54177","N/A","N/A","N/A","N/A","N/A","N/A","43560","6","526","9","997","-299","97953","1943","-1076","138636","43","3638","6","27981","8089","630","105199","115","9","16","90409","25","0","0","2.196675460148104","38.60124822147067"
"123","Bloose Broavaz","Hungary","Hip Hop","Big Indie Labels","64598","194100","189","13954","203853","5460599","3026","14750","3431","22856","1000","141000","2152041","164483846","13170","1304812","67696","122","14620","1553","66787","38","10447","763","755","47378","4","6820","0","842","2869","5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"124","Nate Good","United States","Hip Hop","N/A","65349","35677","853","81173","2068969","140900318","-7379","230431","4506335","63736","200","18200","102846","22498892","808","356927","103136","1","15153","18","3887","155","16821","112","295","4268","41","1335","47","14038","64346","267","28662","1575","3","5","N/A","N/A","N/A","N/A","N/A","N/A"
"125","DJ Hoppa","United States","Hip Hop","Big Indie Labels","65843","49020","951","27088","2530223","89118162","46707","283204","1334195","51303","7","559","242726","53957256","1948","772833","46848","N/A","N/A","N/A","N/A","-497","86086","572","-1587","196193","35","4345","N/A","N/A","N/A","383","101669","124","6","14","83866","15","0","0","3.0560969982770256","9.89226058926359"
"126","Ponce De'leioun","United States","Hip Hop","Big Indie Labels, Sony Music Entertainment","65972","237762","15","2614","14677","3405003","75","2260","406287","146065","-10","2450","736","3246222","10","21829","17135","0","6970","0","0","-65820","879795","56","17449","352923","0","41","-1","5058","1080","5","N/A","N/A","N/A","N/A","94747","4","0","0","2.0077967782197916","6.252709796563755"
"127","Maajins","United States","Hip Hop","Big Indie Labels, Universal Music Group","66640","85993","3885","44853","1942524","25997265","-565","85583","316423","61904","800","21900","142291","1427976","3306","68311","98711","N/A","N/A","N/A","N/A","3769","59898","1491","N/A","N/A","37","217","1770","35780","1248680","298","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"128","Hodgy","United States","Hip Hop","Sony Music Entertainment","66890","81479","730","99152","4999646","239797842","806","16598","2135732","36011","100","51700","396583","96492594","4588","805339","50925","N/A","N/A","N/A","N/A","-1531","137652","665","-586","110812","48","578","22","32072","14877","733","285665","13","2","3","146724","10","0","0","0.13201023080275476","2.6402046160550956"
"129","Skyzoo","United States","Hip Hop","Big Indie Labels, BMG, Universal Music Group","67712","76936","980","97063","1448001","67451209","-17542","62030","1503880","82606","40","4160","92658","12362184","1207","174453","68363","0","47","0","0","N/A","N/A","N/A","-157","84726","80","7056","44","12429","14177","1640","27317","2121","13","71","49624","172","1","1","12.178923427883046","164.639932925381"
"130","Diabolic","United States","Hip Hop","Big Indie Labels","67798","89539","812","50942","833901","36660319","3974","54726","346913","51832","400","55700","228772","31129930","2074","251075","107090","N/A","N/A","N/A","N/A","212","19479","7","-291","49548","39","3892","-2","1918","69","159","76739","346","6","8","135482","6","0","0","0.25722688531819343","5.144537706363868"
"131","Savii","United States","Hip Hop","Other Indie / Unsigned","68410","754891","-1","33","2","28053","0","1","N/A","22253","4000","180000","2420162","85699739","20377","1008336","565286","N/A","N/A","N/A","N/A","-51","1223","51","N/A","N/A","N/A","N/A","-3","68","10","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"132","Kizzy Oso","United States","R&B","Other Indie / Unsigned","69391","687961","2","269","198","49659","6","24","885","32750","-1000","410000","5306","11296350","79","336032","84694","140","10790","0","29027","-576","12565","80","-2","146","1","10","-5","6224","364","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"133","Elzhi","United States","Hip Hop","Big Indie Labels, Universal Music Group","69592","79624","982","89459","780887","53175463","4188","56086","1240206","74585","100","18300","91385","14414335","1558","154291","56637","N/A","N/A","N/A","N/A","244","63102","371","-357","64333","61","6950","63","12283","13739","614","48397","485","11","26","66721","70","0","0","5.922787056248525","94.28613234358576"
