"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"273","Baby Bash","United States","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group","3285","2308","2649","1115953","4564818","1557065075","-11083","6620193","35618894","2801","0","836000","893210","857076788","5753","5927499","7222","164","59291","741","0","265","547759","3694","310","1176031","56","67563","13","7707","14195","94","5040","1215","47","361","5901","212","3","57","16.466516197375977","442.2481731592261"
"274","MOHA LA SQUALE","France","Hip Hop","Other Indie / Unsigned","3289","5084","3794","2330994","3403240","910854957","-41059","2103553","692832","5223","0","2010000","716320","767545300","2430","6583033","2841","N/A","N/A","N/A","N/A","-2925","1010165","1095","-190","479794","683","845029","N/A","N/A","N/A","21","21605","6","3","4","N/A","N/A","N/A","N/A","N/A","N/A"
"275","Khan Bhaini","India","Pop","Big Indie Labels","3305","5771","4295","1316344","2166373","719957340","34799","2327963","3369890","1795","0","796000","3629505","2163389687","11243","21454110","2565","N/A","N/A","N/A","N/A","-659","2398709","134558","0","305891","1","2136","N/A","N/A","N/A","17","34139","127","5","9","N/A","N/A","N/A","N/A","N/A","N/A"
"276","Arlene MC","United States","Hip Hop","Big Indie Labels","3320","7945","1694","156102","2172742","129870524","98640","3135420","3374209","3229","2000","636000","2079720","193473154","8127","1959078","1800","0","3200000","0","0","-1429","2295925","10961","-2691","3127719","0","261","22","5754","44852","2","41429","77","6","12","N/A","N/A","N/A","N/A","N/A","N/A"
"277","Low G","Vietnam","Hip Hop","Universal Music Group, Warner Music Group, Big Indie Labels","3321","4737","11818","2058134","4048736","551557527","-15182","2081698","1930370","4396","1000","297000","1424557","63722859","3251","623737","4299","0","31","0","0","-852","977525","2002","-899","460517","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"278","Ikki","Brazil","Hip Hop","Warner Music Group, Universal Music Group","3329","102334","4","8068","40028","23891139","-462","53617","923256","1625","0","687000","324337","120532556","12761","3576722","376644","0","558","0","0","-6","3130","0","N/A","N/A","0","36","0","163","36","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"279","Fabri Fibra","Italy","Hip Hop","Sony Music Entertainment, Warner Music Group, Universal Music Group","3336","4536","2454","1758819","4897955","2303028454","33047","2827151","7647994","3090","0","1100000","1028700","1019869509","3301","6570676","6955","N/A","N/A","N/A","N/A","-133","1521969","175","0","1673662","69","323922","N/A","N/A","N/A","190","1239","3159","23","471","40716","196","3","21","16.44441093967817","260.4554573429395"
"280","Çakal","Turkey","Hip Hop","Big Indie Labels","3370","2991","6421","3167346","4583597","2214349862","13575","2950930","4314550","5985","0","748000","1236706","335434354","4849","2174133","4178","-2687","1300135","9148","0","-4588","1574212","3016","1","575","57","78534","1","1236","35","16","17877","238","6","26","N/A","N/A","N/A","N/A","N/A","N/A"
"281","Cassper Nyovest","South Africa","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment","3376","11746","3426","1464010","876405","197364958","-12540","824161","2690289","5575","0","552000","791525","287160799","5104","2867345","871","2717","2812247","122186","0","-240","6681466","47476","-1028","7105831","20","260808","0","27928","0","32","9076","500","8","34","26726","93","0","0","34.67553552915917","190.6545556960897"
"282","Dominik Skowyra","Poland","Hip Hop","N/A","3382","224382","1","462","7369","5088017","-1142","12728","11705","1717","10000","620000","11893803","533117029","130120","12703500","5802","225","747588","19336","0","-53","86498","1941","N/A","N/A","0","11","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
