"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"11","Black Eyed Peas","United States","Pop","Universal Music Group, Sony Music Entertainment, Warner Music Group","71","81","140883","10268436","241464397","14839754767","837487","58049226","236153497","61","0","13800000","78587924","12995078170","332492","74303258","941","12806","1770155","301597","1243797","16264","1556912","72336","-15436","37873399","8021","6061795","993","104883","802628","457348","61","169189","148","7157","84935","76","7","90","2.546623997166003","55.977801897723324"
"12","XXXTENTACION","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels, Universal Music Group","75","45","365550","53479226","273194620","37078943863","153308","34591057","117936859","175","200000","43000000","37406824","9678363529","328103","163266756","N/A","N/A","N/A","N/A","N/A","-253534","20502199","0","29877","5748035","10496","4646570","40164","6319154","8889748","233899","3462","7618","56","345","118447","6","2","90","0.6097714086548952","12.845554286113288"
"13","Future","United States","Hip Hop","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels, BMG","78","54","249052","24021836","600528433","53553308027","-1660223","53286251","391690027","102","0","14900000","82247251","16152819536","407631","119779444","335","7853","949035","16092","731642","16402","25947892","751635","-10505","10035936","9527","3939764","7795","10662462","11949236","712013","717","35543","94","1121","327","509","56","5318","415.477624179987","19360.18390696923"
"14","Snoop Dogg","United States","Hip Hop","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group, BMG","82","156","219958","16828754","238557124","21835346890","115414","33038748","309636633","107","0","11100000","87716974","17167915114","485204","132240492","37","-6184","29471187","212230","1124217","72019","88589980","734788","296315","48751034","17657","7875631","2844","1215304","657635","472074","436","44912","114","3216","5886","761","34","1236","100.81542475912234","1454.26677583537"
"15","Lil Wayne","United States","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group, Sony Music Entertainment, BMG","93","85","213389","19069958","441140006","40599165115","-72737","47097912","344401534","58","100000","14400000","99830542","22925801637","511098","154066642","275","83515","4284355","1027707","604883","-25117","19560719","44021","17754","50692348","10596","5790573","3901","754974","1943152","595224","1040","21712","95","1188","1174","455","41","1719","36.87997459306723","8371.253734658922"
"16","Wiz Khalifa","United States","Hip Hop","Warner Music Group, Big Indie Labels, BMG, Sony Music Entertainment, Universal Music Group","100","131","79058","12447205","238096448","24863672750","-1154171","43106802","277294416","98","100000","30300000","74228321","22712600887","404194","162897729","206","60032","7746908","641046","186168","198399","39921618","2431790","-77515","45589825","4649","6888912","1343","1347513","2186688","233927","528","41315","121","3135","1767","257","25","971","76.7059464212395","2758.0423317755176"
"17","Sidhu Moose Wala","India","Hip Hop","Big Indie Labels, BMG","109","277","612025","48628307","103899923","6967634702","868901","9715721","9963165","79","200000","30000000","168356066","15290554214","1218418","228108090","N/A","-1907","1848119","16156","99449","1266877","17444481","6103126","-261","1967414","282","35577","N/A","N/A","N/A","46475","3263","9075","16","30","95031","2","1","5","1.7106178943889943","4.115079832900132"
"18","Karan Aujla","Canada","Pop","Big Indie Labels, Warner Music Group, Universal Music Group","119","177","938477","27085985","209315501","7429982871","913643","19526077","19509150","178","90000","5310000","131602513","8479190699","517867","83349145","193","1663","579227","20308","182624","369313","13675549","4621132","-334","1250829","384","30830","2877","179306","1944969","92632","2267","13024","58","188","N/A","N/A","N/A","N/A","N/A","N/A"
"19","A$AP Rocky","United States","Hip Hop","Sony Music Entertainment, Universal Music Group, Big Indie Labels, BMG, Warner Music Group","124","126","167464","18341802","338286637","24103365148","-1001905","42392466","284062689","230","20000","6090000","31078870","5812204663","198928","55157902","247","24032","1178916","107635","511125","-17589","20256815","117103","-9238","8419886","10129","2067593","6071","3647326","2086982","308883","4165","9547","67","627","1476","157","40","3063","22.431082594415166","5437.177421990482"
"20","YoungBoy Never Broke Again","United States","Hip Hop","Universal Music Group, Warner Music Group, Big Indie Labels, Sony Music Entertainment","126","304","256968","16478944","337893378","19688661758","813518","20971678","116722018","116","0","15400000","152100107","16997541149","751725","145047584","252","130317","3497154","3041886","3428538","0","12357581","0","23104","4009822","3787","695356","15308","2709730","45626693","519769","11776","1045","26","103","43874","51","2","18","14.117139699387804","50.94314523519016"
"21","Lil Baby","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","127","119","248951","22872152","373892603","35646022070","596665","31453137","229100027","87","100000","10400000","88451612","14779117543","439528","112334041","292","25036","5669076","229112","1135295","-24668","23185568","527514","0","5171504","5919","1417484","7531","1948101","11750488","568562","383","57905","139","853","8492","161","22","1071","35.84423244248471","898.2848594190048"
"22","J. Cole","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","131","98","197772","28135738","374832508","32006124837","-3149440","38674091","236571849","308","30000","8430000","40117510","6470700896","242268","63925554","258","N/A","N/A","N/A","N/A","15436","8868242","54897","-5186","5888663","7204","2715489","14009","3127977","3523375","349445","1250","27406","82","800","74788","114","15","225","3.864476630864893","77.34696535366697"
"23","Milo j","Argentina","Hip Hop","Sony Music Entertainment, Big Indie Labels, Warner Music Group, Universal Music Group","164","313","592637","11546329","267215804","7528845753","57982","17161277","66580339","365","130000","3920000","74908014","1632171072","418217","15899724","264","417084","7178839","1848344","25220998","76666","5459196","230926","177","9357","2520","94150","N/A","N/A","N/A","104164","15558","1564","22","128","N/A","N/A","N/A","N/A","N/A","N/A"
"24","21 Savage","United States","Hip Hop","Sony Music Entertainment, Universal Music Group, Warner Music Group, Big Indie Labels","180","86","277360","25301438","302009644","39016714343","-536139","39694459","263079761","232","100000","10100000","36781304","9309732925","189079","88073918","673","-2416","2566244","-11514","381723","-35804","20032372","77609","-15037","5327627","8493","1481186","5141","1865142","3688525","355898","665","37492","97","984","6095","139","30","1455","29.101384781049557","865.2209509791483"
"25","REI AMI","United States","Pop","Universal Music Group, Sony Music Entertainment, Warner Music Group","183","221","11832","385545","182870080","3854098864","-2358240","36184387","236800339","155","3000","228000","150436632","2633309963","480172","18412183","675","9675","1397941","410775","7172882","42767","937068","283053","291","11192","645","11829","20","8300","6359","635968","15480","1734","18","28","31683","16","0","0","25.913924683143616","31.159119748918858"
"26","Cartel De Santa","Mexico","Hip Hop","Sony Music Entertainment","192","432","224452","20632232","151183173","8892925321","655649","11977082","18523215","212","0","14000000","78698962","9085783800","265789","52516336","1306","-10266","11630456","77949","581087","-1071","2518267","1728","N/A","N/A","2460","2232918","11","6479","6125","81565","16497","1131","21","86","103492","81","1","6","1.1074640425855946","22.714078442745947"
"27","Tyler, the Creator","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels, Universal Music Group","195","80","356136","26443655","344031280","26650423245","2215909","41211668","217923062","817","40000","8170000","17843039","2663588954","182003","51159814","406","N/A","N/A","N/A","N/A","59450","17703451","186754","-5434","3635978","14982","1315996","-1","766","32341","214688","705","29326","87","891","24683","129","19","844","35.44598309067064","181.79710510813237"
"28","2Pac","United States","Hip Hop","Big Indie Labels, Universal Music Group","201","164","235359","23853427","179721024","14283685333","13928","27740427","99880553","412","40000","9390000","55357691","5964020836","343480","48822231","N/A","N/A","N/A","N/A","N/A","249129","10949258","997762","-21215","17972632","16702","4054057","5505","793006","1426669","321609","495","43437","114","2934","131033","24","1","4","0.3292544056475582","7.074822876957366"
"29","DaBaby","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","210","174","75361","13357327","154916754","20383624719","2244316","29726050","252841884","313","0","11300000","53300878","9486193248","372448","108337179","174","49874","10363914","683294","2762292","49265","19905483","405354","31320","6948332","3018","1129553","1595","923424","2709321","307267","439","61812","111","2156","21096","148","22","860","15.851061504202383","653.4259539140103"
"30","Don Toliver","United States","Hip Hop","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels, BMG","215","163","241161","8609952","682941192","18187890395","2389725","48914629","289088459","764","50000","2820000","49422591","2560653116","314016","30566888","274","27899","1716864","137111","1124159","158978","5511828","182306","283","183153","6678","477244","9444","691542","11460497","648988","1464","31756","100","897","837","24","8","481","25.788024854333077","5940.442954121756"
"31","DJ Khaled","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels, Universal Music Group, Warner Music Group","226","273","180336","12995989","74174301","11306295664","473696","21710038","155863719","283","0","14000000","26806647","7904386595","129348","57912520","108","1522","7064963","235452","889992","-20837","38896295","356305","20105","22317496","3326","1668625","983","370324","1399129","155541","411","50571","128","2274","41671","146","17","1256","4.018136572704365","130.25097940771593"
"32","Flo Rida","United States","Hip Hop","Big Indie Labels, Warner Music Group, Universal Music Group","227","129","70475","9276219","207975699","15541433118","337276","41770706","233536570","490","20000","5960000","38168705","7911657962","156265","43732434","1962","5040","680543","16206","241456","38353","1012283","25682","-19663","15328358","4896","4713890","852","66758","1413371","217567","177","88337","129","4602","4524","221","13","892","46.553876884024916","2325.1150231911247"
"33","JAY-Z","United States","Hip Hop","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels","237","132","125270","11006914","289566433","24470019470","1374756","42101609","305352440","238","-50000","4070000","53832937","8212038414","255826","50903222","2646","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-32165","21730509","5855","3548829","933","92719","382854","404443","551","41017","122","3283","64909","328","11","126","5.052382255687282","103.42226571937202"
"34","Metro Boomin","United States","Hip Hop","Sony Music Entertainment, Universal Music Group, Warner Music Group","254","92","141481","12469170","317982172","30502473869","-412338","42498939","182456037","487","20000","3560000","31892243","4099284379","200337","38089672","1803","1190","954785","5765","748906","-30178","10667626","22057","-3343","1566406","6253","725759","3270","1368507","2527210","366920","659","37010","98","1649","16559","125","15","281","69.57702954161796","275.5405666852134"
"35","Tyga","United States","Hip Hop","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","267","342","53724","7590858","139382465","18900222425","180235","23890579","167945607","140","0","12000000","49871051","13688351434","199054","102433674","198","-7155","11251779","17606","117408","236042","46218828","0","-41190","21859253","0","3400114","542","561099","875859","277550","766","35585","111","1517","38637","214","36","3444","14.88019109409711","1300.4082568907672"
