"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"47","2 Engel & Charlie","Germany","Electronic","Big Indie Labels, Universal Music Group, BMG, Sony Music Entertainment","12368","8397","1934","64396","13052486","412518150","-253334","1968621","9495015","N/A","N/A","N/A","N/A","N/A","N/A","N/A","21757","307","75194","19445","464657","6495","45157","7889","N/A","N/A","184","7951","N/A","N/A","N/A","4173","17305","1399","8","78","16782","38","6","123","57.41358747411578","91.3678065297659"
"48","New Beat Order","Argentina","Electronic","Big Indie Labels, BMG, Sony Music Entertainment, Universal Music Group, Warner Music Group","12696","6725","1606","56370","21839867","416743815","-159801","3042713","38668580","33186","800","14500","1067099","20272492","12727","271663","19191","405","77578","32576","130732","7758","51424","10","-8","2263","0","1426","189","18769","1720","8463","29404","501","25","54","12652","117","0","0","105.81513717833505","236.65358474610787"
"49","Supermode","Sweden","Electronic","Big Indie Labels","13093","3604","1774","64550","11004115","640921932","130936","4456995","53536502","25789","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","123","4741","0","23","N/A","17148","6055","3958","72","765","220","12","7","2842","338.95576989487466","26565.358616582398"
"50","Vieze Asbak","Netherlands","Electronic","Big Indie Labels","13263","7067","5518","225336","13714660","464034884","-160636","2833668","4473157","35579","500","56500","119691","18372083","1519","276687","17029","N/A","N/A","N/A","N/A","39943","173348","60290","N/A","N/A","321","6756","0","32269","N/A","18410","69743","151","5","7","N/A","N/A","N/A","N/A","N/A","N/A"
"51","Nina Kraviz","Russian Federation","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","13464","27218","1627","477080","809258","114552366","10783","283644","4617667","27574","1000","193000","256076","53662683","4692","754923","7420","428","164175","1518","19199","-33187","2052629","53815","-2205","1908904","208","130955","583","484403","70979","6775","36880","304","22","85","6320","213","52","2166","87.09168457582857","8585.337306451289"
"52","Nic Johnston","Germany","Electronic","Big Indie Labels","13662","10834","3573","82373","12556197","135145855","-113496","1724311","13403660","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11386","1004","269630","54790","533242","48307","171555","72189","-7","6759","192","2156","107","25514","59486","2568","77216","248","17","27","19288","36","2","72","55.5204380755635","76.51979339424766"
"53","horsegiirL","Germany","Pop","Warner Music Group, Big Indie Labels","14102","15118","10599","168599","5085293","106025789","-140213","1074010","8550094","N/A","N/A","N/A","N/A","N/A","N/A","N/A","7986","34396","440666","534696","2847580","36817","322372","18214","N/A","N/A","283","4041","584","30815","80432","5427","39064","330","32","93","3276","37","4","152","83.12663482381183","1330.6944522147344"
"54","Massano","United Kingdom","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","14208","13518","2867","175304","4118237","174064009","52015","1249764","8703872","28739","1300","63000","551967","24251930","6420","388596","12837","460","63705","21145","238583","5044","410394","13350","2281","74631","149","7207","659","56516","106527","27037","19442","707","27","108","79","71","57","4511","755.8062174419274","58724.64083337949"
"55","Tiscore","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, BMG, Universal Music Group, Warner Music Group","14244","9825","1616","40809","7360342","335696249","110889","1741598","11151645","58787","470","9930","62791","12535990","377","113971","16223","3676","203770","43162","678580","19154","47886","20425","21","2235","62","2086","43","1741","19709","2307","11319","2088","34","182","9809","147","4","83","127.15673945614185","561.1181693504317"
"56","N'to","France","Electronic","Sony Music Entertainment, Big Indie Labels","14258","9556","2682","343681","5557429","498382592","-20147","1475270","7466703","22312","1000","161000","739651","104639904","5472","1044687","37470","49","18456","99","6194","1527","108569","1130","-90","135719","732","104744","314","155776","59778","10231","25436","507","25","75","2261","186","33","2599","90.08836732797026","8314.787749649098"
