"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"449","Synestia","United States","Metal","N/A","35932","37749","46537","116392","18438240","38564230","48269","280304","650732","42309","15700","32000","732566","1032863","17043","35602","110303","N/A","N/A","N/A","N/A","24241","37255","12561","1763","3937","2849","4761","N/A","N/A","N/A","527","120309","588","7","14","N/A","N/A","N/A","N/A","N/A","N/A"
"450","Danny Worsnop","United Kingdom","Metal","Big Indie Labels","35990","51043","3797","59267","15325013","91245585","-93008","222965","954026","39414","2000","128000","1009334","35229403","11869","525159","17771","2617","45500","-9070","336764","-6245","312581","29335","-9293","399954","254","6341","N/A","N/A","N/A","260","110408","725","23","46","N/A","N/A","N/A","N/A","N/A","N/A"
"451","Metal Jesus","United States","Metal","Other Indie / Unsigned","36004","754891","-1","70","333","1974","-1","16","N/A","12657","7000","946000","7411094","281273225","138461","6723795","53807","N/A","N/A","N/A","N/A","236","61111","3342","927","54302","N/A","N/A","N/A","N/A","N/A","2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"452","Stained With Silver","Israel","Metal","N/A","36044","122870","9572","17784","1464167","2758269","33968","55064","75733","25979","10250","14200","6037458","9324165","87833","177758","7138","62331","66012","608142","9436486","24953","61506","132479","18053","18819","0","45","N/A","N/A","N/A","43","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"453","PeelingFlesh","United States","Metal","Big Indie Labels, Sony Music Entertainment","36092","30470","82335","182298","39796427","78126888","97432","350490","760301","N/A","N/A","N/A","N/A","N/A","N/A","N/A","54894","N/A","N/A","N/A","N/A","69495","162361","74406","8025","28941","2337","3391","N/A","N/A","N/A","2400","235998","150","8","18","N/A","N/A","N/A","N/A","N/A","N/A"
"454","D.Meletis","N/A","Metal","N/A","36150","24349","13672","52657","23957071","95536294","-85986","703813","82862","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","121","448","151","639","320254","N/A","388295","57","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"455","Majestica","Sweden","Metal","Big Indie Labels","36229","42016","14403","63274","17309665","51248933","70680","268719","1272164","48105","6500","27400","1149160","9457537","17413","200786","70438","N/A","N/A","N/A","N/A","6150","33096","7739","8194","49151","1222","4621","N/A","N/A","N/A","365","19186","11401","36","145","100525","N/A","N/A","N/A","N/A","N/A"
"456","Vader","Poland","Metal","Big Indie Labels","36298","44913","17922","271511","7563121","75137158","-10653","116247","1085755","52861","5900","58800","694077","9326239","8743","101259","38803","N/A","N/A","N/A","N/A","15441","87298","9679","-5573","476930","1944","51784","N/A","N/A","N/A","186","20886","10082","34","136","N/A","N/A","N/A","N/A","N/A","N/A"
"457","Malevolence","United Kingdom","Metal","Big Indie Labels, Universal Music Group","36360","31747","28485","135048","19601771","82581897","-78984","302119","4038871","54330","7800","35400","1098216","7100955","16269","108802","36691","10817","19376","118581","389131","24286","120777","68798","10143","73686","2685","10462","N/A","N/A","N/A","446","42314","3572","25","77","N/A","N/A","N/A","N/A","N/A","N/A"
"458","Brujeria","Mexico","Metal","Big Indie Labels","36363","51345","18107","187927","7063753","55101708","-14905","105904","2039666","39510","11100","73800","1475086","8122327","28972","128487","37126","N/A","N/A","N/A","N/A","5177","129189","4339","172","346853","0","33938","N/A","N/A","N/A","487","33073","5345","34","123","N/A","N/A","N/A","N/A","N/A","N/A"
