"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"45","Sacred Reich","United States","Metal","Big Indie Labels","52872","61487","347","161619","56714","27551033","-1703","80164","1048568","120841","-1","460","3054","4139906","45","64570","55275","N/A","N/A","N/A","N/A","102","67553","1847","-71","201487","17","13786","N/A","N/A","N/A","16","13411","295","23","67","N/A","N/A","N/A","N/A","N/A","N/A"
"46","The Haunted","Sweden","Metal","Big Indie Labels, Sony Music Entertainment","53568","49602","135","162061","99387","97718688","-1924","100312","1872358","67843","0","27100","4679","8201143","69","74187","80856","N/A","N/A","N/A","N/A","152","24342","1152","-17","99577","28","14071","N/A","N/A","N/A","1","17791","201","19","58","N/A","N/A","N/A","N/A","N/A","N/A"
"47","Warbringer","United States","Metal","Big Indie Labels","54451","68483","181","127941","70039","33896786","-204","65610","842988","68393","0","23400","4706","7712477","55","103534","55240","N/A","N/A","N/A","N/A","77","53944","728","0","171241","13","15671","N/A","N/A","N/A","0","19804","192","18","42","N/A","N/A","N/A","N/A","N/A","N/A"
"48","Horcas","Argentina","Metal","Big Indie Labels","54481","94121","128","75019","83175","27548626","-1217","47714","242325","44551","100","28500","69519","16658110","301","112652","68676","2","2608","1","0","349","40756","1567","-28","105810","5","7413","N/A","N/A","N/A","1","56334","41","9","11","N/A","N/A","N/A","N/A","N/A","N/A"
"49","Evile","United Kingdom","Metal","Big Indie Labels","56284","58029","270","128988","68036","30076764","-2630","111188","1214336","64205","0","23500","8344","13494416","126","164940","79525","0","1128","0","0","7","21529","5","-54","95206","10","15252","7","928","785","6","27742","126","14","28","N/A","N/A","N/A","N/A","N/A","N/A"
"50","Suicidal Angels","Greece","Metal","Big Indie Labels","56418","86785","140","90101","51605","18801456","-1247","50651","763229","57735","0","33600","1481","7263004","15","100259","71857","N/A","N/A","N/A","N/A","9","25971","186","-47","157665","12","14675","N/A","N/A","N/A","2","16724","283","17","28","N/A","N/A","N/A","N/A","N/A","N/A"
"51","Anvil","Canada","Metal","Big Indie Labels","56707","53534","118","145301","55262","51509808","-2486","97745","1040376","125028","N/A","N/A","N/A","N/A","N/A","N/A","72741","N/A","N/A","N/A","N/A","4","8134","2","0","182034","14","16391","N/A","N/A","N/A","2","9750","503","29","101","135298","5","0","0","0.2681076450956786","4.737159141746668"
"52","Transmetal","Mexico","Metal","Big Indie Labels","57715","81946","185","69798","98382","31288976","918","67914","328049","57836","0","43900","4666","5292299","30","58421","69535","N/A","N/A","N/A","N/A","56","12449","22","1124","147632","5","13102","N/A","N/A","N/A","1","35813","133","9","13","N/A","N/A","N/A","N/A","N/A","N/A"
"53","Cro-Mags","United States","Punk","Big Indie Labels","61384","65562","186","127029","61944","31100297","-2246","80767","729040","149838","N/A","N/A","N/A","N/A","N/A","N/A","69691","N/A","N/A","N/A","N/A","288","70204","730","-28","86339","17","11949","5","634","216","2","38140","84","12","28","N/A","N/A","N/A","N/A","N/A","N/A"
"54","Exhorder","United States","Metal","Big Indie Labels","61560","63597","304","101424","78295","23097467","1230","96769","972959","88640","100","11000","1120","1135199","29","24333","87328","N/A","N/A","N/A","N/A","427","37859","795","0","63719","11","5384","N/A","N/A","N/A","0","36837","92","17","26","N/A","N/A","N/A","N/A","N/A","N/A"
