"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"222","Bathory","Sweden","Metal","Other Indie / Unsigned","20366","27639","518542","130290832","215912","1142161","24985","122000","30522653","518673","N/A","N/A","64495","8928","72795","N/A","17712","N/A","N/A","N/A","N/A","N/A"
"223","OOMPH!","Germany","Metal","Big Indie Labels","20368","22642","420935","212541467","372069","1367021","17965","195000","108090231","1144961","55165","3369","46248","188682","111950","N/A","5901","N/A","N/A","N/A","N/A","N/A"
"224","Make Them Suffer","Australia","Metal","N/A","20462","13922","371282","312180234","814661","6357595","38104","47700","46039008","578740","39274","N/A","180763","271488","25958","6309","38606","N/A","N/A","N/A","N/A","N/A"
"225","The Rock Orchestra","United Kingdom","Metal","Other Indie / Unsigned","20606","76231","47908","5301975","121594","44669","15423","233000","25960643","563684","25080","25145","354583","352491","1188","60","167911","N/A","N/A","N/A","N/A","N/A"
"226","Warcry","Spain","Metal","N/A","20665","26267","474651","247918588","274047","263258","21626","252000","128349752","806976","38718","N/A","95710","350747","71726","N/A","23007","N/A","N/A","N/A","N/A","N/A"
"227","Carcass","United Kingdom","Metal","Big Indie Labels","20667","25381","482795","138864396","336538","1110547","35369","71600","29245434","379343","21784","N/A","187936","688894","95459","N/A","12124","N/A","N/A","N/A","N/A","N/A"
"228","Napalm Death","United Kingdom","Metal","Big Indie Labels","20688","31094","440679","104032802","242140","3467265","29593","81000","43264116","507004","19715","N/A","189279","819158","103120","N/A","10944","N/A","N/A","N/A","N/A","N/A"
"229","John Petrucci","United States","Metal","Big Indie Labels","20744","50992","244322","78289898","96591","781833","33162","160000","18902000","312753","12972","5100","862369","1561345","118986","217","16855","N/A","N/A","N/A","N/A","N/A"
"230","Bleed From Within","United Kingdom","Metal","Big Indie Labels, Sony Music Entertainment","21107","22453","276539","170717210","423934","3521421","36418","72100","15415054","332548","20703","37599","196983","159594","31303","N/A","23279","N/A","N/A","N/A","N/A","N/A"
"231","Northlane","Australia","Metal","Big Indie Labels","21147","18740","384978","366907974","429935","6086944","31891","82300","78729079","970061","24028","10373","197937","318557","40374","4239","22933","108463","6","3","113","19.32977297490519"
