"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"432","Gökhan Kırdar","Turkey","Middle Eastern","Sony Music Entertainment","14616","32418","100883","65443410","407804","1708584","5069","252000","449334299","2741634","80729","N/A","170645","45356","3588","N/A","41902","N/A","N/A","N/A","N/A","N/A"
"433","Okan & Volkan","Turkey","Hip Hop","N/A","14667","16431","242778","193113537","1051408","962606","7934","152000","434049212","1326855","540711","1311","44","939","6774","N/A","24631","N/A","N/A","N/A","N/A","N/A"
"434","فضل شاكر","Indonesia","Pop","Warner Music Group","14673","5927","2658782","5456524","1979365","41964","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"435","IDO TATLISES","Turkey","Pop","Other Indie / Unsigned","14676","14540","585859","241533711","1022208","1381621","10348","41000","656844928","2108291","20206","228943","870490","77230","81849","101","22899","N/A","N/A","N/A","N/A","N/A"
"436","Mohamed Marsaoui","Algeria","Pop","Big Indie Labels","14722","58336","246374","9625606","87029","33064","13751","524000","91781466","965385","10279","507222","149787","559720","6122","26","N/A","N/A","N/A","N/A","N/A","N/A"
"437","Ece Ronay","Turkey","Pop","N/A","14788","71752","118069","40987933","44223","214795","7271","804000","721225886","3860161","3753","3854103","1410022","2309","24862","N/A","51080","N/A","N/A","N/A","N/A","N/A"
"438","Muhammad Al-Halfi (محمد الحلفي)","Iraq","Pop","N/A","14817","210150","8316","893519","19765","252","9212","1610000","196187151","4275595","10168","610498","1413503","877021","70","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"439","Amoune Talens","France","Pop","N/A","14890","98630","37741","8563544","48049","3893","7589","974000","398506300","2079247","10559","1675675","385595","223363","470","N/A","120266","N/A","N/A","N/A","N/A","N/A"
"440","Ahmed Khaled","Egypt","Pop","Universal Music Group","14988","71797","64517","18481041","124862","337082","10469","774000","232165111","2660503","9447","N/A","251038","800059","498","14738","N/A","N/A","N/A","N/A","N/A","N/A"
"441","Sabren Elnegily صابرين النجيلي","Egypt","Pop","N/A","15003","76923","22503","5025655","93265","606943","12972","131000","54708755","338130","5448","721077","531166","1808625","18","8152","N/A","N/A","N/A","N/A","N/A","N/A"
"442","Aynur Aydın","Turkey","Pop","N/A","15018","13960","468421","192894325","1309091","1750670","13352","30700","296476181","1362078","15554","231650","792108","324406","13090","N/A","18587","N/A","N/A","N/A","N/A","N/A"
"443","Aseel Omran","Saudi Arabia","Pop","Other Indie / Unsigned","15060","342841","3415","100821959","2254","7107","11612","817000","367276398","3171721","5501","N/A","6752640","1317","1189","N/A","185637","N/A","N/A","N/A","N/A","N/A"
"444","Bsmalla (بسملة علاء)","United Arab Emirates","Pop","Universal Music Group","15110","442309","1831","206455","336","200","47360","115000","36435521","923050","1859","9047115","3107597","N/A","25","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"445","Cheb Bello","Algeria","Pop","Big Indie Labels, BMG","15129","18869","1040686","133036564","349100","600821","9683","806","628167483","4071903","18398","119500","469232","1516163","170250","N/A","306319","N/A","N/A","N/A","N/A","N/A"
