"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"184","Eyedress","United States","Pop","Sony Music Entertainment, Big Indie Labels, Universal Music Group, Warner Music Group","2833","906","2884092","3508069854","10871348","30835960","9079","691000","234692316","4638453","13853","520777","418968","67144","117020","111939","20869","58220","42","0","0","69.17421854703481"
"185","Henry Moodie","United Kingdom","Pop","Other Indie / Unsigned","2835","2924","861971","927895616","4039205","17414162","2988","702000","388064874","3427906","3463","6581281","2528455","24595","9527","N/A","4429","N/A","N/A","N/A","N/A","N/A"
"186","Rachel Platten","United States","Pop","Sony Music Entertainment","2849","2728","1036044","1684865265","3351351","44754288","2900","2250000","1193241399","8659529","2009","1093543","754432","1005793","88346","20158","3344","102095","6","2","13","48.967288135997606"
"187","Vũ.","Vietnam","Pop","Warner Music Group","2850","4480","2852019","618528318","1857301","1658611","3926","1340000","810642998","4279096","5309","1122290","432298","1224880","1210","274261","N/A","N/A","N/A","N/A","N/A","N/A"
"188","Rainbow Kitten Surprise","United States","Pop","Warner Music Group","2851","1533","1441153","2665593121","7305844","44715248","12052","366000","204658250","2162599","10693","456763","411227","124314","27007","34353","11222","N/A","N/A","N/A","N/A","N/A"
"189","Em Beihold","United States","Pop","Universal Music Group, Big Indie Labels","2866","1109","739973","2344232485","12121322","71638628","4676","770000","449974490","12717324","6971","1223016","573163","88364","15106","10775","5095","3661","9","4","131","1121.8059480025981"
"190","Ximena Sariñana","Mexico","Pop","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","2871","3212","1714882","1756294620","4742446","28669117","6506","611000","661700914","3126495","2820","1042932","1962013","3680575","239458","7345","11338","114897","4","0","0","9.445980086440404"
"191","Hayley Williams","United States","Rock","Big Indie Labels, Universal Music Group","2882","3889","1076680","2286764260","2764038","81608599","2663","563000","1276921815","9093191","3245","N/A","4374896","5158142","502571","6934","6500","92735","19","1","212","115.78479731878774"
"192","Sanah","Poland","Pop","Universal Music Group","2894","4235","3297411","2005168832","2016456","2674942","1695","1880000","1986585172","11847823","13945","546649","1005770","490242","49324","2088","8305","N/A","N/A","N/A","N/A","N/A"
"193","Portishead","United Kingdom","Electronic","Universal Music Group, Sony Music Entertainment","2895","2245","2456658","1298105146","6134418","28658912","6884","391000","229421837","2225056","27773","N/A","111552","940732","567472","44463","2772","89474","15","0","0","5.659551928596117"
"194","Berlin","United States","Rock","Big Indie Labels","2907","2727","673689","812405790","5507543","56332756","1644","637000","1330138530","6694195","44692","15842","25884","367511","23544","N/A","625","N/A","N/A","N/A","N/A","N/A"
"195","Melike Şahin","Turkey","Pop","Big Indie Labels","2941","3371","1965650","1268378207","2807675","7978411","2266","817000","1202590588","4453238","4443","203374","1161511","12422","53370","1492","5140","102590","6","0","0","4.493176366553394"
"196","Tiago Iorc","Brazil","Pop","Sony Music Entertainment, Warner Music Group","2943","4039","2709590","1783256364","2629807","21520478","3409","2320000","1107600469","11336023","3012","103324","2977312","1626871","932771","14813","3373","N/A","N/A","N/A","N/A","N/A"
"197","iñigo quintero","Spain","Pop","Big Indie Labels, Sony Music Entertainment","2947","2670","621724","1213238045","5412436","11664112","4190","709000","518079029","2921622","13047","425973","348943","450","33069","1334","5172","N/A","N/A","N/A","N/A","N/A"
"198","Hotel Ugly","United States","Rock","N/A","2958","732","1208266","3139421998","20124165","23305035","15618","228000","36170841","577435","51133","62349","76135","3242","18311","26489","34019","N/A","N/A","N/A","N/A","N/A"
"199","CaveTown","United Kingdom","Pop","Warner Music Group, Big Indie Labels","2962","1472","4503426","3718113192","4883819","36961581","6299","2260000","622975514","16326608","10292","471812","973000","120611","285396","106597","26129","126052","1","0","0","2.5851090171859847"
"200","Sixpence None The Richer","United States","Rock","Big Indie Labels","2982","1243","795800","1725819693","12117318","77729343","6908","285000","487535209","3360657","13726","137051","78655","32470","104721","2131","954","N/A","N/A","N/A","N/A","N/A"
"201","Avery Anna","United States","Pop","Warner Music Group, BMG","2987","2071","335078","821351345","8517988","29321934","18963","254000","56515089","1170358","1333","2134794","688149","358278","2259","3653","8702","N/A","N/A","N/A","N/A","N/A"
"202","Jaymes Young","United States","Pop","Other Indie / Unsigned","3002","1211","1083255","3070100359","9271038","61629703","4464","1070000","1039794960","12092715","57333","125926","20","120149","129971","124178","3025","N/A","N/A","N/A","N/A","N/A"
"203","Pinguini Tattici Nucleari","Italy","Rock","Sony Music Entertainment, Big Indie Labels","3019","3012","2442406","2432774162","2845868","10556028","3644","651000","590602099","3214823","6209","2988","1310051","255623","63188","N/A","950","N/A","N/A","N/A","N/A","N/A"
"204","Surf Curse","United States","Rock","Big Indie Labels","3033","959","1894919","2534033861","13991211","38906727","7572","700000","308384872","6337594","41720","N/A","240264","71533","74485","16488","11863","N/A","N/A","N/A","N/A","N/A"
"205","Wabie","United States","Pop","Other Indie / Unsigned","3047","11071","100898","236488740","1163211","5071426","1814","362000","94055095","3996104","2478","258816","377559","35031","930","1119","265851","N/A","N/A","N/A","N/A","N/A"
"206","Jack Stauber","United States","Pop","N/A","3071","3665","2286859","1127872895","2365769","10639771","2608","3600000","733216661","24923563","12584","77700","975924","734769","111678","122101","40433","N/A","N/A","N/A","N/A","N/A"
"207","Wallows","United States","Rock","Warner Music Group","3072","1388","3047869","3440121847","6895024","43260127","8875","1390000","318873223","8068082","5850","2105942","1782220","703116","204174","70140","5904","N/A","N/A","N/A","N/A","N/A"
"208","Julia Wolf","United States","Pop","BMG, Big Indie Labels, Universal Music Group","3081","2862","325548","345427969","8241948","92957413","17272","78700","15356319","326732","3194","484349","341256","1725","2732","10956","29179","N/A","N/A","N/A","N/A","N/A"
"209","Royel Otis","Australia","Pop","Big Indie Labels, Universal Music Group","3085","1697","667193","1299595330","8083855","51926122","16415","175000","33401597","589847","4713","320921","450079","16079","14889","N/A","2110","N/A","N/A","N/A","N/A","N/A"
"210","Fitz & The Tantrums","United States","Pop","Warner Music Group, Big Indie Labels, BMG","3115","1438","1054591","2290160504","9682011","47382798","11333","536000","365725876","3887851","17894","72081","82861","225230","45233","39943","3228","N/A","N/A","N/A","N/A","N/A"
"211","Khoai Lang Thang","Vietnam","Pop","Big Indie Labels","3116","253272","3311","1133006","6821","10994","1452","3280000","792775486","8674533","401","3169961","585755","4132066","19","1634","N/A","N/A","N/A","N/A","N/A","N/A"
"212","Batas Senja","Indonesia","Pop","Universal Music Group","3149","1875","1194296","698322757","9120389","6329252","7452","263000","234781814","644565","26156","124582","36457","N/A","126","1815","16304","N/A","N/A","N/A","N/A","N/A"
"213","aqsarashi","Indonesia","Pop","Other Indie / Unsigned","3170","462936","1901","104953","235","27","3451","509000","216719896","4268716","1729","2358047","15245","N/A","N/A","4","N/A","N/A","N/A","N/A","N/A","N/A"
"214","Jade LeMac","Canada","Pop","Sony Music Entertainment, Warner Music Group","3175","2915","442150","520898755","6707562","12030397","9144","163000","63490937","893677","3453","1718046","144026","3078","11961","6708","12813","132916","2","0","0","5.885192830303637"
"215","Jeremy Zucker","United States","Pop","Universal Music Group","3177","1210","2386596","4884568491","5621526","74126022","2738","2720000","1168425366","15165806","12713","714850","553321","443610","108750","117575","10770","105304","9","0","0","18.67594719709738"
"216","The Cardigans","Sweden","Rock","Universal Music Group, Sony Music Entertainment","3183","1350","1824501","2034223558","14554141","67339652","8543","1350","437253452","3953417","24029","N/A","96755","255792","229745","N/A","672","N/A","N/A","N/A","N/A","N/A"
"217","Anggi Marito","Indonesia","Pop","Universal Music Group","3184","2852","1600812","809496825","4151666","3909774","3910","397000","388123663","1514530","1941","596132","716709","6017","146","N/A","44118","N/A","N/A","N/A","N/A","N/A"
"218","Chrystal","United Kingdom","R&B","Universal Music Group, Sony Music Entertainment","3257","1057","119191","843043863","14007542","146189000","17213","62900","47832962","401320","29938","49","N/A","N/A","1475","7577","117609","788","108","6","841","5744.990207720304"
"219","Vanessa Carlton","United States","Pop","Universal Music Group","3258","1938","767998","1543912936","7398382","82042128","3657","938000","701419665","5925644","15289","29644","119951","292997","53225","491998","1655","N/A","N/A","N/A","N/A","N/A"
"220","Mark Ambor","United States","Pop","N/A","3288","1344","720571","1519738362","8017690","62666612","14596","271000","103853047","1176997","9580","1527814","1459440","3069","36420","8260","688","N/A","N/A","N/A","N/A","N/A"
"221","Monde des Titounis","France","Pop","Big Indie Labels","3308","29548","42851","226505943","452150","119337","623","7570000","7321734950","16657742","39428","65353","4141","48132","19910","N/A","91866","N/A","N/A","N/A","N/A","N/A"
"222","Faye Webster","United States","Pop","Big Indie Labels","3325","1451","2382783","2073061982","7580608","36348841","14363","249000","32480975","591156","11487","N/A","1043887","27563","30326","49412","15593","142802","N/A","N/A","N/A","N/A"
"223","Garrett Nash a.k.a. gnash","United States","Pop","Big Indie Labels, Warner Music Group","3332","1997","1609453","2929312904","4112821","52212835","3253","2210000","1664160306","16965156","2994","177286","243276","252165","1496","198564","5786","122085","N/A","N/A","N/A","N/A"
"224","Suki Waterhouse","United States","Pop","Warner Music Group, Universal Music Group","3348","1528","1589131","1469288369","9509224","29211276","17162","227000","71285532","1204153","4892","1319224","4482655","202051","23589","50","11175","N/A","N/A","N/A","N/A","N/A"
"225","Kim Carnes","United States","Pop","Universal Music Group","3370","2411","458193","1327916960","6873513","49964198","2917","219000","460109694","2270766","127930","N/A","9583","19295","76231","N/A","680","N/A","N/A","N/A","N/A","N/A"
"226","FKA twigs","United Kingdom","R&B","Warner Music Group, Universal Music Group","3379","3900","1526372","1895217796","3161570","32966213","6737","886000","407238248","7129007","2127","566739","2674415","461445","138093","40411","7314","3912","51","4","96","734.1000199920796"
"227","DASHA","United States","Pop","Warner Music Group, Sony Music Entertainment","3383","1300","456627","1329019870","8739165","93871459","12562","197000","159753485","1390706","8157","925325","451219","34327","23578","119","410","N/A","N/A","N/A","N/A","N/A"
"228","Jon Vlogs","Brazil","Pop","N/A","3394","114374","61763","11350260","17226","132786","2808","6960000","839440614","86363648","1589","3478908","10571198","732531","4271","8","233715","N/A","N/A","N/A","N/A","N/A"
"229","Patrick Watson","Canada","Pop","Big Indie Labels","3405","1136","977208","2932683075","10669965","59423716","12500","408000","135852681","2622822","5235","263363","224459","168569","114935","20345","15407","95239","35","0","0","33.891042484265576"
"230","Jemsii","Indonesia","Pop","Other Indie / Unsigned","3406","1695","227648","879520200","8246761","7368347","143353","1950","392401","10203","12791","88713","33125","N/A","250","1397","450205","N/A","N/A","N/A","N/A","N/A"
"231","Amy Macdonald","United Kingdom","Pop","BMG, Universal Music Group","3427","2693","560229","1186747129","6421091","13627909","4621","496000","552241611","3340067","7174","378155","335178","489121","254642","8927","808","N/A","N/A","N/A","N/A","N/A"
"232","Maggie Rogers","United States","Pop","Universal Music Group, Warner Music Group, Big Indie Labels","3433","1642","1310433","2441376956","7047344","66789090","14927","343000","124127241","1338566","7990","453736","1181592","278345","54532","82074","5720","160513","3","0","0","0.7920613848165285"
"233","MEN I TRUST","Canada","Pop","Big Indie Labels","3450","1674","2443814","2289832640","7212229","35997403","8163","921000","244580303","5355736","11593","145914","839182","143562","69508","86055","7398","125740","27","0","0","8.584591947583128"
"234","Bleachers","United States","Pop","Sony Music Entertainment, Universal Music Group","3451","1353","987970","1901514438","10083251","86205214","13267","247000","103429015","1208437","4256","506310","358284","160524","27766","16728","6998","166087","1","1","17","37.541457976700876"
"235","Seafret","United Kingdom","Rock","Other Indie / Unsigned","3456","1509","1123873","2180488096","6890646","42976410","3745","884000","613250666","7177123","17043","237760","103993","149978","75080","18724","12264","N/A","N/A","N/A","N/A","N/A"
"236","Talia Lahoud","Lebanon","Pop","N/A","3458","754269","151","N/A","N/A","N/A","3761","878000","285496312","5913413","1714","1313235","381701","121976","245","587","226093","N/A","N/A","N/A","N/A","N/A"
"237","Coez","Italy","Hip Hop","Sony Music Entertainment, Warner Music Group, Big Indie Labels","3463","3095","2350134","2535079088","3627802","10559616","4252","660000","892284400","4491037","7315","173297","808580","303515","106761","N/A","1883","87955","22","0","0","26.03164862992662"
"238","London Grammar","United Kingdom","Pop","Sony Music Entertainment, Universal Music Group, Big Indie Labels","3476","3157","1672938","2176103080","3269842","34374412","7887","833000","478497512","3205579","18809","137336","361771","1025556","767359","492589","2393","1319","65","21","3041","23009.775401048984"
"239","New West","Canada","Pop","Universal Music Group, Big Indie Labels","3487","1207","694462","1833647207","12648798","28658016","6357","396000","267745178","2823024","54500","67211","133102","8523","10002","8391","16411","N/A","N/A","N/A","N/A","N/A"
"240","The Piano Guys","United States","Classical","Sony Music Entertainment, Big Indie Labels","3505","6337","1352328","1746178723","1321660","10322496","2023","7090000","2374825104","18085785","13692","158808","343094","1657660","397033","23776","10958","N/A","N/A","N/A","N/A","N/A"
"241","Eric Carmen","United States","Pop","Sony Music Entertainment","3525","2219","508785","1104272677","7297456","51855246","3479","371000","638259063","2836101","726175","N/A","N/A","N/A","24670","N/A","604","166087","1","0","0","0.2640204616055095"
"242","EKKSTACY","Canada","Pop","Big Indie Labels, Warner Music Group, Sony Music Entertainment","3541","2769","414292","850812656","6932784","27504475","8600","144000","48759645","1138117","19401","71400","129093","5496","8847","45132","14675","N/A","N/A","N/A","N/A","N/A"
"243","Bibi Tatto","Brazil","Pop","BMG","3558","118549","122374","6295909","8522","99649","1812","10100000","1477698377","104249548","2585","10079763","4827780","579319","7224","292","175721","N/A","N/A","N/A","N/A","N/A"
"244","Axel","Argentina","Pop","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","3570","7852","1531889","591459515","1586343","5393091","2728","1790000","1294152947","6541468","3891","N/A","1308058","4383757","281336","N/A","2704","N/A","N/A","N/A","N/A","N/A"
"245","sofia isella","United States","Pop","Big Indie Labels","3585","9411","723967","147773472","1032795","6293354","6795","379000","82383015","3450582","197","1552699","2874799","519371","18577","10233","57292","N/A","N/A","N/A","N/A","N/A"
"246","Blood Orange","United States","Pop","Big Indie Labels, Sony Music Entertainment, Universal Music Group","3586","1525","1484461","1915098570","9873090","56581555","13553","180000","72878071","1148481","76901","N/A","N/A","198585","68354","130151","8608","50178","107","2","53","184.5491285902569"
"247","Phoenix","France","Pop","Big Indie Labels, Universal Music Group","3631","2074","1966788","2104053121","5815776","45230868","17113","233000","192598972","1430975","15317","44312","362304","1670606","616562","796644","1479","N/A","N/A","N/A","N/A","N/A"
"248","Poshlaya Molly","Ukraine","Rock","N/A","3650","4631","2677775","677310293","1396003","455024","8544","921000","296650136","4314679","11485","734943","800872","5095","92986","194928","179079","N/A","N/A","N/A","N/A","N/A"
"249","Novo Amor","United Kingdom","Pop","Big Indie Labels","3658","1240","1445265","3246488100","9034073","55148287","9078","573000","230291891","2988363","24415","50866","290495","85140","65857","46825","21874","126856","2","0","0","3.029245388822135"
"250","Benee","New Zealand","Pop","Universal Music Group, Warner Music Group, Big Indie Labels, Sony Music Entertainment","3664","2180","895633","2170671254","4684146","43977140","2935","1250000","914597858","10268304","11112","234540","508210","139908","65300","27680","2008","91863","4","0","0","5.738088383733659"
"251","Maya Hawke","United States","Pop","Big Indie Labels","3720","8937","752744","162061963","758992","8157436","9486","440000","24621502","969013","4298","N/A","10296921","205131","14609","5901","54291","24869","42","0","0","79.50398359570421"
"252","JAX","United States","Pop","Warner Music Group, Big Indie Labels","3722","6065","776105","607965181","2119606","12064020","3563","3420000","1169617979","45346866","4074","14726969","2036721","314919","11560","15210","11291","N/A","N/A","N/A","N/A","N/A"
"253","Feist","Canada","Pop","Big Indie Labels, Universal Music Group","3731","3549","848239","1106480827","5317261","35237143","21141","130000","81419104","552917","19396","1165","176568","869835","197751","910672","4097","109609","31","1","92","9.186582428412377"
"254","Sheena Easton","United Kingdom","Rock","Big Indie Labels","3738","5440","761318","438201657","1625659","18385346","11540","118000","242079682","1330420","214507","N/A","N/A","16253","24809","573","959","N/A","N/A","N/A","N/A","N/A"
"255","Little Big","Russian Federation","Pop","Warner Music Group","3755","10190","661920","525525057","1166652","3627445","1270","7280000","4485795155","38692241","6878","5388760","820628","224257","111618","17807","20947","90009","N/A","N/A","N/A","N/A"
"256","Nate Ruess","United States","Pop","Warner Music Group","3760","1162","401373","2233929590","13855540","82432951","2148","144000","2679827330","11968973","38259","N/A","90385","218383","26940","4688","34434","N/A","N/A","N/A","N/A","N/A"
"257","Mili","Japan","Pop","Big Indie Labels","3785","9489","473174","582300932","1115765","1552837","2494","1080000","510584596","5513403","42876","N/A","5080","28379","9472","N/A","44617","46692","N/A","N/A","N/A","N/A"
"258","Fatmir Sufa","United States","Pop","Big Indie Labels","3808","297166","393","964271","7048","24744","1164","1390000","1334237853","21239068","4817","27740","7984030","106270","449","N/A","204902","N/A","N/A","N/A","N/A","N/A"
"259","Matt Hansen","United States","Pop","Sony Music Entertainment","3816","2696","834867","1180957148","5269097","15340095","15147","288000","77653894","1249726","5074","3126381","1408250","59783","12540","8285","18899","79306","3","0","0","6.53292697649783"
"260","Syml","United States","Pop","Big Indie Labels, Universal Music Group","3818","1013","1028293","3024100539","11136993","72130943","8253","390000","486120298","5641669","20229","N/A","172007","51969","90684","36804","9539","60796","30","7","378","1190.784455825805"
"261","Tiffany","United States","Rock","Warner Music Group, Big Indie Labels, Universal Music Group","3819","3265","499902","549304659","4826546","24068388","6929","321000","267877926","1538168","18453","17862","127022","316680","28380","669","1406","N/A","N/A","N/A","N/A","N/A"
"262","hannah bahng","Australia","Pop","Universal Music Group","3820","14963","804437","72816442","402736","652595","5309","2030000","93305600","8181966","603","7309553","4019478","12015","9051","N/A","94398","N/A","N/A","N/A","N/A","N/A"
"263","2Cellos","Croatia","Classical","Sony Music Entertainment","3823","9719","1141071","756167738","966822","6346074","2001","6710000","1920129392","21305870","13982","167674","670470","2024435","208118","372959","20232","N/A","N/A","N/A","N/A","N/A"
"264","Sydney Rose","United States","Pop","Warner Music Group","3827","3199","501240","400719421","4585666","32977886","21846","82300","22791926","359185","2042","711191","155250","1160","4460","7435","35782","N/A","N/A","N/A","N/A","N/A"
"265","The Rare Occasions","United States","Rock","Warner Music Group","3828","1821","811791","1191784074","9943667","14956011","8393","502000","195521118","5101964","32495","242940","132894","12973","14168","23467","32748","N/A","N/A","N/A","N/A","N/A"
"266","bôa","United Kingdom","Rock","Other Indie / Unsigned","3841","1439","1316715","1475365006","11742933","14200898","16226","313000","50018810","1777773","14206","740883","335607","52320","18650","N/A","27813","N/A","N/A","N/A","N/A","N/A"
"267","Cafuné","United States","Rock","Warner Music Group, Big Indie Labels","3850","1633","671440","1456684778","9411484","15294959","7774","372000","215766238","3308774","35508","233599","95928","6237","17057","29206","27740","N/A","N/A","N/A","N/A","N/A"
"268","Hayley Kiyoko","United States","Pop","Warner Music Group, Universal Music Group, Sony Music Entertainment","3857","5056","1644179","1186607951","2157102","12435298","6524","2380000","645119623","10490363","2229","2162982","1978170","670886","76184","45129","9345","32465","28","2","15","67.03505735219673"
"269","HONNE","United Kingdom","Pop","Warner Music Group, Universal Music Group, Big Indie Labels","3874","3115","1639410","2075511162","4845721","26239591","6982","1060000","707494774","4993948","14848","111521","440343","221903","33304","123458","10027","85877","18","0","0","44.11808075102454"
"270","Big Thief","United States","Rock","Big Indie Labels","3882","2046","1442117","1556680108","6209720","47431791","15207","145000","58149677","691898","9965","195124","434260","94055","64752","14743","5774","18616","103","0","0","169.20334270342167"
"271","Astrid S","Norway","Pop","Universal Music Group, Warner Music Group","3896","2277","1391259","3151288851","4151242","40367159","2902","1360000","726231443","9744122","15593","435087","587253","108425","53504","18463","4064","8135","39","7","218","896.5666459408033"
"272","Rosa Linn","Armenia","Pop","Big Indie Labels, Warner Music Group, Sony Music Entertainment","3911","1682","487770","1769691101","7807775","60260682","5183","542000","529910083","5439891","31991","627921","211828","24798","32365","4331","1324","N/A","N/A","N/A","N/A","N/A"
"273","Paolo Nutini","United Kingdom","Pop","Warner Music Group","3923","2316","1583682","2101718941","4831542","40166808","10705","522000","433961334","2153134","15709","169","417136","1027703","220253","49302","2232","N/A","N/A","N/A","N/A","N/A"
"274","Gabbie Hanna","United States","Pop","N/A","3929","23232","432200","234334169","179569","1041757","5336","4980000","68710642","2526698","2075","7881072","2683128","1140921","4083","N/A","162983","N/A","N/A","N/A","N/A","N/A"
"275","Ari Abdul","United States","Pop","Sony Music Entertainment, Big Indie Labels","3972","2508","841491","1114168277","5831840","18528959","8862","303000","192524961","2075569","4266","962476","453555","5253","35161","15111","36670","82468","2","0","0","3.800326092370786"
"276","Hasan Raheem","Pakistan","Pop","Big Indie Labels, Universal Music Group","4011","5557","1036904","527568431","1431081","4141143","3534","588000","244242288","2673937","2465","N/A","943899","7909","2360","18565","79305","N/A","N/A","N/A","N/A","N/A"
"277","Bronski Beat","United Kingdom","Pop","Universal Music Group","4028","2600","702737","826220530","7884082","50851539","6608","43200","294485994","2182751","N/A","N/A","65309","85287","190676","N/A","952","7572","59","6","197","295.67995314223333"
"278","Cannons","United States","Pop","Sony Music Entertainment, Warner Music Group, BMG","4077","4418","482596","692511372","4302624","32423921","4643","528000","328738287","3340272","27275","156795","219470","78191","14672","19978","3509","N/A","N/A","N/A","N/A","N/A"
"279","Jain","France","Pop","Sony Music Entertainment","4094","3225","996597","1135115414","3458276","55589065","3523","1420000","848914990","6557074","25774","151955","341818","242622","432226","21081","1675","1490","5","2","279","3177.7807070405142"
"280","Madcon","Norway","Pop","Warner Music Group, Sony Music Entertainment","4096","2206","477871","1580322209","9399408","29225105","6124","488000","918265236","9156284","40652","18923","64472","237478","202470","5702","832","72752","37","0","0","35.11092991872095"
"281","Çılgın Dondurmacı","Turkey","Pop","Other Indie / Unsigned","4097","147280","8669","9365729","22771","20749","2499","4750000","1811810985","31771190","1764","428","3994943","6813897","378","883","N/A","N/A","N/A","N/A","N/A","N/A"
"282","Foals","United Kingdom","Rock","Warner Music Group, Sony Music Entertainment","4111","2992","1484190","1968973009","4261376","38067491","12884","511000","406423921","3036625","14135","35009","429272","992278","461306","2338152","2878","6204","44","7","1093","8952.310341033319"
"283","Belinda Carlisle","United States","Pop","BMG, Big Indie Labels, Universal Music Group","4116","2473","1017468","973429615","5771297","39917970","6684","348000","454475294","2614428","15372","129556","165978","548737","36842","N/A","291","160513","3","0","0","0.7920613848165285"
"284","Pequeño Pez","Argentina","Pop","Universal Music Group","4140","21390","67953","135706072","877212","75141","1283","849000","727311915","4445152","30226","N/A","388870","130618","316","N/A","238615","N/A","N/A","N/A","N/A","N/A"
"285","Pomme","France","Pop","Universal Music Group, Big Indie Labels, Sony Music Entertainment, BMG","4149","2632","814797","1262715814","5472614","10873962","11680","567000","178800451","3127270","4153","348614","840490","189501","439753","N/A","5018","N/A","N/A","N/A","N/A","N/A"
"286","Ethel Cain","United States","Pop","Big Indie Labels, Universal Music Group, Warner Music Group","4160","3631","1224652","978839486","3439949","24883279","11052","405000","53827392","1382400","27344","N/A","436978","44214","33836","90514","21794","N/A","N/A","N/A","N/A","N/A"
"287","Meg DeAngelis","United States","Pop","Other Indie / Unsigned","4171","154335","19082","8323322","14382","83240","5617","4640000","238747857","7751530","626","1504093","1550257","237872","310","21","388758","N/A","N/A","N/A","N/A","N/A"
"288","Lilly Wood & The Prick","France","Pop","Big Indie Labels, BMG, Warner Music Group","4172","1817","275616","1560098211","9075994","36108632","5790","128000","1085155773","5712584","28561","16795","31162","189438","737467","N/A","1190","7139","12","2","72","293.9787830515013"
"289","Amiel Sol","Philippines","Pop","Other Indie / Unsigned","4199","3710","530919","361849373","5020019","18216076","7838","222000","133156901","619779","7400","369134","103299","96293","166","271","15719","N/A","N/A","N/A","N/A","N/A"
"290","Woodkid","France","Pop","Universal Music Group, Sony Music Entertainment, Big Indie Labels","4203","3047","921463","1210636865","4752232","17637724","7862","922000","515015238","5417955","19560","91707","325559","550163","393511","67804","4520","116690","10","1","15","16.390269605330644"
"291","Videoclub","France","Pop","Big Indie Labels","4206","2876","927847","1000964920","5012526","7612866","6177","858000","422371058","7497583","31217","224311","235595","97136","126205","N/A","14065","N/A","N/A","N/A","N/A","N/A"
"292","Monetochka","Russian Federation","Pop","Big Indie Labels","4240","7794","1571826","324815437","1003047","257853","11092","660000","131478391","3212249","2648","3731481","996373","10213","5020","63351","64841","N/A","N/A","N/A","N/A","N/A"
"293","Grace VanderWaal","United States","Pop","Sony Music Entertainment, Big Indie Labels","4245","7171","1340870","833429931","822104","7594338","4337","3410000","558832528","12873048","2572","949447","6298622","1090259","46117","31865","17366","134330","1","0","0","2.5851090171859847"
"294","Bea Miller","United States","Pop","Universal Music Group, Warner Music Group","4264","1953","3065531","3118929976","4082683","43069250","5908","1620000","620723993","11544049","8845","241484","1290899","1490417","153994","68447","13804","37061","10","1","1","26.061438785212868"
"295","Sushant KC","Nepal","Pop","Big Indie Labels, Warner Music Group","4266","14598","622762","196057507","719641","218821","2359","2530000","796936049","8001738","8705","152678","226863","303017","3726","2334","55278","N/A","N/A","N/A","N/A","N/A"
"296","Mad Tsai","United States","Pop","N/A","4272","7593","641889","364761487","1548735","8516116","3814","832000","204422630","9097728","5126","3782651","708653","N/A","11349","13079","103307","N/A","N/A","N/A","N/A","N/A"
"297","Arinaga Family","Indonesia","Pop","N/A","4281","158873","11234","9606134","28206","1146","828","6820000","6249414624","148139806","11825","613702","N/A","N/A","47","18","N/A","N/A","N/A","N/A","N/A","N/A"
"298","BØRNS","United States","Pop","Other Indie / Unsigned","4303","1434","1412493","2676234260","8053495","42436462","5989","693000","503578078","6819898","24667","144","275528","252113","89857","55332","11708","139906","6","1","3","9.581897490260175"
"299","James Morrison","United Kingdom","Rock","Big Indie Labels, BMG, Universal Music Group","4353","2534","1577864","1814335253","4431041","36992971","7147","542000","533160711","2676698","12903","96968","171823","1179833","359863","16446","1082","158186","4","0","0","1.056081846422038"
"300","Tom Walker","United Kingdom","Pop","Sony Music Entertainment, Big Indie Labels, Warner Music Group","4381","2232","1380329","2446956953","3770409","40777768","4633","1170000","777003141","6893434","17115","1031909","338046","270976","448385","36085","1291","N/A","N/A","N/A","N/A","N/A"
"301","Cocteau Twins","United States","Pop","Universal Music Group","4382","2998","1546412","1345420002","4848325","24992641","16804","133000","69508278","871744","N/A","N/A","202960","272408","124572","N/A","5250","40123","153","0","0","56.412133955173815"
"302","Bishop Briggs","United States","Pop","Sony Music Entertainment, Big Indie Labels","4384","2832","997921","1651289097","4159425","20103377","4209","1230000","703362683","8513786","19129","669200","421996","179282","89348","48827","7098","136414","7","0","0","4.89442540285213"
"303","Adie","Philippines","Pop","Universal Music Group","4413","2021","4196094","1396321919","5187033","12538808","12759","5960","315970014","1800475","3855","855051","666614","657564","N/A","828","11670","N/A","N/A","N/A","N/A","N/A"
"304","AWOLNATION","United States","Rock","Big Indie Labels","4429","2510","2074164","1954165806","3799001","35205343","6564","412000","811100208","6781640","18691","45173","137270","824463","451488","4269028","3426","92753","40","6","422","26.524175577318736"
"305","Elliot James Reay","United Kingdom","Pop","Other Indie / Unsigned","4435","6273","341247","219822893","2752270","3655865","4642","951000","246044171","6218281","4966","4002456","1029266","712","3173","N/A","18633","N/A","N/A","N/A","N/A","N/A"
"306","Young the Giant","United States","Rock","Warner Music Group, Big Indie Labels","4436","1747","1742386","2053539994","7047570","34303212","14645","364000","273960308","2958496","15382","52817","337488","569188","73144","235703","5026","N/A","N/A","N/A","N/A","N/A"
