"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"439","Kike Pavón","Spain","Religious","Big Indie Labels, Universal Music Group","7222","13780","1116","499723","1347443","312339154","14863","1087198","3516189","8997","1000","888000","691392","449639285","6835","3061725","15294","N/A","N/A","N/A","N/A","1893","859429","14261","2813","816983","46","122453","N/A","N/A","N/A","65","1972","3583","25","275","N/A","N/A","N/A","N/A","N/A","N/A"
"440","Five For Fighting","United States","Rock","Big Indie Labels, BMG","7224","4925","868","905956","1436143","754074538","-24512","2207873","25530240","6739","0","269000","607314","342673057","1394","1296604","47590","N/A","N/A","N/A","N/A","-15","20332","730","-100","298937","20","29288","-2","4320","1997","76","4959","1153","47","463","N/A","N/A","N/A","N/A","N/A","N/A"
"441","Melanie C","United Kingdom","Pop","Big Indie Labels, Universal Music Group, Sony Music Entertainment","7245","11814","403","379650","1141262","466524113","-754","1082591","17538700","8591","0","239000","488488","263288327","1949","1688456","4946","812","275850","4571","0","967","1242223","21444","697","466816","45","37840","1","2359","2154","20","1800","4319","79","1356","36987","134","1","2","19.564280282962063","94.12996771847051"
"442","POTATO","Thailand","Rock","Big Indie Labels","7249","12897","3547","1130616","2435003","344970772","-10950","909365","542849","5366","N/A","N/A","N/A","N/A","N/A","N/A","7436","1063","208276","104987","0","1586","272047","50755","2923","3673494","4","104772","N/A","N/A","N/A","36","73280","25","2","9","N/A","N/A","N/A","N/A","N/A","N/A"
"443","Gilbert O'Sullivan","Ireland","Pop","BMG","7259","5903","861","440339","1566041","500063819","22832","2831911","10600165","16972","0","99800","95350","65619354","805","719525","19254","193","43946","5124","0","751","59815","6506","1927","196514","33","17293","N/A","N/A","N/A","3","1104","6196","76","1665","N/A","N/A","N/A","N/A","N/A","N/A"
"444","Tony Orlando & Dawn","United States","Pop","N/A","7310","9941","178","201939","561890","177951163","-5335","1026157","2693439","35343","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","119","0","9","5687","5","1736","N/A","N/A","N/A","52","4417","1521","53","580","166087","1","0","0","0.013201023080275476","0.2640204616055095"
"445","Herbert Grönemeyer","Germany","Rock","Universal Music Group, Big Indie Labels, BMG","7313","6145","1427","992353","2126546","825718876","43032","2298160","7599422","13079","0","170000","250331","235385385","1402","1082546","8179","219","182325","-3448","0","25","296830","1110","-57","384417","199","166196","5","2216","1660","262","1414","4728","21","690","149616","3","0","0","0.1212517995645678","1.1971374557381338"
"446","SPYAIR","Japan","Rock","Sony Music Entertainment, Big Indie Labels","7327","7838","1413","715234","1939222","485225978","-14884","1599777","6651202","7496","1000","654000","1465813","445933932","8023","3589601","15504","80","39523","2521","0","267","142478","1128","-48","123208","18","16874","N/A","N/A","N/A","2","24304","186","12","28","N/A","N/A","N/A","N/A","N/A","N/A"
"447","Kaśka Sochacka","Poland","Rock","Big Indie Labels","7393","8669","1794","345793","3451730","494585624","-4913","1587735","2018568","9403","0","241000","1167593","291020385","2283","1117582","41488","N/A","N/A","N/A","N/A","108","196912","821","401","136853","23","4381","N/A","N/A","N/A","64","13756","351","4","73","N/A","N/A","N/A","N/A","N/A","N/A"
"448","Hanson","United States","Rock","Other Indie / Unsigned","7397","4811","804","563885","1592671","876375128","27676","2352029","29834983","7164","1000","489000","614034","339922966","3609","2236011","14166","98","266242","1918","0","580","548119","3660","-67","493998","76","94002","6","2618","1486","39","1159","4757","85","1785","N/A","N/A","N/A","N/A","N/A","N/A"
