"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"My Sacrifice","2001-01-01","N/A","Rock","N/A","N/A","Creed","N/A","N/A","N/A","N/A","2707","N/A","N/A","N/A","N/A","129381019.39500001","N/A","N/A","N/A","100906416","449473588","N/A","N/A","N/A","43209282","371705682","N/A","N/A","N/A","51983","N/A","N/A","N/A","N/A","378420","759950","N/A","N/A","N/A","N/A","N/A"
"Higher","1999-01-01","N/A","Rock","N/A","N/A","Creed","N/A","N/A","N/A","N/A","2745","N/A","N/A","N/A","N/A","128043328.13","N/A","N/A","N/A","120729967","505150853","N/A","N/A","N/A","17713977","126030025","N/A","N/A","N/A","70583","N/A","N/A","N/A","N/A","483493","1159984","N/A","N/A","N/A","N/A","N/A"
"Patience","1987-07-21","N/A","Rock","N/A","N/A","Guns N' Roses","N/A","N/A","N/A","N/A","2835","N/A","N/A","N/A","N/A","125095000.62","N/A","N/A","N/A","69523925","488677890","N/A","N/A","N/A","42503851","880472629","N/A","N/A","N/A","122380","N/A","N/A","N/A","N/A","138233","1336794","N/A","N/A","N/A","8347","3173342"
"Stairway to Heaven - Remaster","1971-11-08","N/A","Rock","N/A","N/A","Led Zeppelin","N/A","N/A","N/A","N/A","2878","N/A","N/A","N/A","N/A","123825581.37999997","N/A","N/A","N/A","161546352","1275965743","N/A","N/A","N/A","3642","108448","N/A","N/A","N/A","3989","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11448","7190437"
"Separate Ways (Worlds Apart)","1983-01-01","N/A","Rock","N/A","N/A","Journey","N/A","N/A","N/A","N/A","2984","N/A","N/A","N/A","N/A","121090508.97","N/A","N/A","N/A","80845993","448577071","N/A","N/A","N/A","20922728","181725013","N/A","N/A","N/A","140123","N/A","N/A","N/A","N/A","104480","675807","N/A","N/A","N/A","N/A","N/A"
"Cryin'","1993-01-01","N/A","Rock","N/A","N/A","Aerosmith","N/A","N/A","N/A","N/A","3105","N/A","N/A","N/A","N/A","117724624.07999998","N/A","N/A","N/A","58502092","407071473","N/A","N/A","N/A","23334896","416281919","N/A","N/A","N/A","178767","N/A","N/A","N/A","N/A","68274","284711","N/A","N/A","N/A","0","3219062"
"With Arms Wide Open","1999-01-01","N/A","Rock","N/A","N/A","Creed","N/A","N/A","N/A","N/A","3308","N/A","N/A","N/A","N/A","113011363.66999996","N/A","N/A","N/A","14938974","98228067","N/A","N/A","N/A","17344553","221932551","N/A","N/A","N/A","74881","N/A","N/A","N/A","N/A","537835","1093413","N/A","N/A","N/A","N/A","N/A"
"My Only Wish (This Year)","2000-11-14","N/A","Pop","N/A","N/A","Britney Spears, Brian Kierulf, Josh Schwartz","N/A","N/A","N/A","N/A","3374","N/A","N/A","N/A","N/A","111537247.31000002","N/A","N/A","N/A","65601121","454538313","N/A","N/A","N/A","1723799","16680124","N/A","N/A","N/A","61173","N/A","N/A","N/A","N/A","13939","85925","N/A","N/A","N/A","N/A","N/A"
"I Love Rock 'N Roll","1981-11-18","N/A","Rock","N/A","N/A","Joan Jett and the Blackhearts","N/A","N/A","N/A","N/A","3435","N/A","N/A","N/A","N/A","110319510.935","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","13651128","222624666","N/A","N/A","N/A","335243","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Here I Go Again - 2011 Remaster","1982-11-20","N/A","Rock","N/A","N/A","Whitesnake","N/A","N/A","N/A","N/A","3454","N/A","N/A","N/A","N/A","109921971.6","N/A","N/A","N/A","3070828","137637765","N/A","N/A","N/A","1125992","56276319","N/A","N/A","N/A","315239","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
