"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"76","For revenge","Indonesia","Rock","Sony Music Entertainment, Big Indie Labels","754","868","462834","5404751","181159459","2017610483","-190596","10851533","9858446","2048","29000","539000","46956585","363174752","181033","2340974","579","45845","1527024","2195577","40018858","115435","959579","2243073","32966","467424","182","1131","94","5543","106208","2419","14489","4396","5","94","N/A","N/A","N/A","N/A","N/A","N/A"
"77","Charlie Brown Jr","Brazil","Rock","Sony Music Entertainment","777","787","421840","9856676","233640572","4934638335","-405631","8940434","22255663","1461","40000","2620000","50275988","1338125558","185981","9047452","N/A","10486","306872","1075","238484","20950","1545079","64046","-15146","3942570","49428","3904164","N/A","N/A","N/A","8572","1513","54688","32","964","159694","1","0","0","0.06103052925194198","0.6690965325271148"
"78","Lenny Kravitz","United States","Rock","BMG, Big Indie Labels, Universal Music Group, Warner Music Group","789","683","93105","3767426","172289253","3518622060","4045361","19406045","116007345","1556","20000","1710000","33896720","1831081967","187556","10478070","1178","4843","1153297","130116","2240206","6376","6340272","347478","-295","7085327","16256","1855236","641","27872","174442","107095","142","305836","130","7678","2367","109","5","139","203.40240566195516","1756.4901768230577"
"79","R.E.M.","United States","Rock","Big Indie Labels, Universal Music Group","796","436","138418","5619257","194933444","5283668127","818558","21092884","137460309","1888","30000","1850000","49417192","2644427675","204851","12115011","N/A","96","10583","265","22968","33880","781530","27883","-8444","4115921","21896","2633709","436","23639","161089","63565","77","447308","200","9022","94623","4","0","0","1.9141870387999222","3.189348071008765"
"80","The Smashing Pumpkins","United States","Rock","Big Indie Labels","814","644","180413","6403737","199703839","4646158935","453966","14167799","96569340","2284","20000","1210000","23360938","939712772","159915","7457068","1484","1761","860654","49032","2693571","24664","1514841","320015","13856","4112424","20052","1742689","1399","1151961","591816","92450","465","138037","87","3284","N/A","N/A","N/A","N/A","N/A","N/A"
"81","The Strokes","United States","Rock","Sony Music Entertainment","818","515","145731","6695375","285974628","7515208127","1284515","15737509","100594647","1646","20000","1990000","26487688","1440920046","141026","10184695","4737","20548","46588","149848","0","83874","1620711","411987","-14707","4111187","28993","1708362","1613","231914","299733","83552","1238","64479","86","2049","N/A","N/A","N/A","N/A","N/A","N/A"
"82","Bastille","United Kingdom","Rock","Universal Music Group, Sony Music Entertainment, Big Indie Labels","825","399","42185","5723831","178838573","9515060017","965447","20174872","120063685","1096","0","2510000","41090307","3924827607","234102","36533508","3673","-391","784645","25733","402517","-3415","1086345","80100","19346","2670904","5976","2241873","-813","5134918","204508","64004","484","155569","121","4017","3877","68","17","1130","34.12522110304417","3027.739045624716"
"83","Foreigner","United States","Rock","Warner Music Group, Big Indie Labels","832","571","140433","4086022","260267750","4694175113","1169892","19323806","114517683","1697","20000","640000","67272622","1582018694","303047","9004184","5031","1890","61659","9923","13843460","2494","151792","31661","36794","3010711","2564","233999","N/A","N/A","N/A","194275","83","449278","139","8239","17640","10","1","156","11.975952966880579","865.001674730449"
"84","Duran Duran","United Kingdom","Rock","BMG","839","780","131459","3817447","165151854","2921839900","695623","14788567","109884396","1159","20000","1260000","32633549","1107903480","210749","7445312","4753","7740","230642","20190","618923","11017","845285","112175","-7099","3119297","14738","1264299","810","23139","423341","177653","67","473980","129","8175","74867","26","1","2","3.0546737265992716","16.64628684598601"
"85","Audioslave","United States","Rock","N/A","855","739","155469","5426656","169218977","3143469191","1871897","14457984","46791659","932","30000","1070000","56107077","2260973654","199517","9320473","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-13314","2657955","17094","1370403","825","25523","236310","41100","1106","73273","79","2071","N/A","N/A","N/A","N/A","N/A","N/A"
